id,displayName,displayName_pt,name,name_pt,subname,subname_pt,set,rarity,tribe,subtype,subtype_pt,ability,ability_pt,flavorText,flavorText_pt,brainwashedText,brainwashedText_pt,brainwashed,unique,legendary,loyal,loyalRestriction,artist,serialNumber,isPast,stats/courage,stats/power,stats/wisdom,stats/speed,stats/energy,stats/mugic,elements/fire,elements/air,elements/earth,elements/water,imageUrl
BTD-39/222,Rebant,Rebant,Rebant,Rebant,,,btd,common,danian,Battlemaster Minion Muge,Mestre de Batalha Mago Lacaio,:danianmugic:: Activate Hive.,:danianmugic:: Ative Multidão.,,,:danianmugic:: Heal 10 damage to target Uninfected Creature.,:danianmugic:: Cure 10 de dano à Criatura Alvo não infectada.,true,false,false,false,,"Keron Grant, David Curiel",39/222,false,105,30,75,50,35,3,0,0,0,0,https://i.imgur.com/lrVl73e.png
BTD-40/222,Tabaal,Tabaal,Tabaal,Tabaal,,,btd,uncommon,danian,Mandiblor Minion,Mandiblor Lacaio,:danianmugic:: Infect target Uninfected Creature.,:danianmugic:: Infecte a Criatura alvo não infectada.,,,Sacrifice a Mandiblor: Infect up to three target Uninfected Creatures.,Sacrifique um Mandiblor: Infecte até 3 Criaturas alvo não infectadas.,true,false,false,false,,"Tim Kane, Anthony Washington",40/222,false,75,40,50,70,45,2,0,1,0,1,https://i.imgur.com/SzDSYyN.png
BTD-41/222,Uholdan,Uholdan,Uholdan,Uholdan,,,btd,uncommon,danian,Squadleader Minion,Líder de Esquadrão Lacaio,":danianmugic:: Activate Hive.
Hive: Uholdan has an additional 10 Energy.",":danianmugic:: Ative Multidão.
Multidão: Uholdan tem 10 de Energia adicional.",,,:danianmugic:: Relocate target opposing unengaged Creature to any unoccupied space on the Battleboard adjacent to it.,:danianmugic:: Realoque a Criatura alvo fora de combate para qualquer espaço desocupado no Tabuleiro adjacente a ela.,true,false,false,false,,"Gustavo, Anthony Washington",41/222,false,80,60,50,65,60,2,0,0,1,1,https://i.imgur.com/FPQ5Fyy.png
BTD-42/222,Ulmquad,Ulmquad,Ulmquad,Ulmquad,,,btd,super rare,danian,Battlemaster Minion,Mestre de Batalha Lacaio,:danianmugic:: Deal 10 damage to target Creature and Ulmquad gains 10 Energy.,:danianmugic:: Cause 10 de dano à Criatura alvo e Ulmquad ganha 10 de Energia.,,,:danianmugic:: Deal 10 damage to target Creature and it loses 20 :courage:Courage.,:danianmugic:: Cause 10 de dano à Criatura alvo e ela perde 20 de :courage:Coragem.,true,false,false,false,,"Dan Norton, Anthony Washington",42/222,false,85,60,50,70,60,2,0,1,0,1,https://i.imgur.com/jdbMwPH.png
ROTO-15/100,Agrino Jaldar,Agrino Jaldar,Agrino Jaldar,Agrino Jaldar,,,roto,rare,danian,Minion Warrior,Guerreiro Lacaio,"Hive: Agrino Jaldar has an additional 5 Energy for each Danian Creature you control.
Damage dealt by Agrino Jaldar to Minion Creatures is icreased by 5.","Multidão: Agrino Jaldar tem 5 de Energia adicional para cada Danian que você controla.
Agrino Jaldar causa 5 de dano adicional a Criaturas Lacaio.
",,,"Agrino Jaldar has an additional 5 Energy for each Minion Creature you control.
Damage dealt by Agrino Jaldar to Infected Creatures is icreased by 5.","Agrino Jaldar tem 5 de Energia adicional para cada Lacaio que você controla.
Agrino Jaldar causa 5 de dano adicional a Criaturas Infectadas.",true,false,false,false,,"Khary Randolph, Anthony Washington",15/100,false,90,60,50,65,60,1,0,0,0,0,https://i.imgur.com/lQXxZUn.png
ROTO-16/100,Aureban,Aureban,Aureban,Aureban,,,roto,super rare,danian,Battlemaster Minion,Mestre de Batalha Lacaio,"Waterproof 10.
Hive: Aureban has an additional 10 Energy for each Infected Creature your opponent controls.","À Prova D'água 10.
Multidão: Aureban tem 10 de Energia adicional para cada Criatura Infectada que seu oponente controla.",,,Uninfect an Infected Creature you control: Deactivate Hive.,Desinfecte uma Criatura Infectada que você controla: Desative Multidão.,true,false,false,false,,"Keron Grant, David Curiel",16/100,false,90,60,50,65,60,0,0,0,1,0,https://i.imgur.com/iemqsDR.png
ROTO-17/100,Dhilas,Dhilas,Dhilas,Dhilas,,,roto,uncommon,danian,Noble Muge,Nobre Mago,":danianmugic:: Heal 10 damage to target Mandiblor Creature.
Hive: Danian Mugic played by Creatures you control which deals damage deal an additional 5 damage.",":danianmugic:: Cure 10 de dano ao Mandiblor alvo.
Multidão: Mugics Danian que causem dano usados por criaturas que você controla causam 5 de dano adicional.",,,,,false,true,false,false,,"Keron Grant, Etienne St.Laurent",17/100,false,75,55,70,40,45,2,0,0,0,1,https://i.imgur.com/vsyQMcN.png
ROTO-18/100,Fliandar,Fliandar,Fliandar,Fliandar,,,roto,ultra rare,danian,Squadleader,Líder de Esquadrão,Uninfect 3 Infected Creatures: Activate Hive and heal all damage on Fliandar.,Desinfecte 3 Criaturas Infectadas: Ative Multidão e cure todo o dano em Fliandar.,"Part Squadleader, part Parasite, all Danian.","Parte líder de esquadrão, parte parasita, totalmente Danian.",,,false,false,false,false,,"Khary Randolph, Etienne St.Laurent",18/100,false,95,55,85,45,65,1,0,0,1,1,https://i.imgur.com/xSNwh4P.png
ROTO-19/100,Klencka,Klencka,Klencka,Klencka,,,roto,common,danian,Mandiblor Minion,Mandiblor Lacaio,"Waterproof 10.
Hive: Outperform :courage:Courage 5","À Prova D'água 10.
Multidão: Exceder  :courage:Coragem 5",,,Outperform :courage:Courage  5,Exceder  :courage:Coragem 5,true,false,false,false,,"Keron Grant, Anthony Washington",19/100,false,55,65,60,95,60,1,0,1,0,1,https://i.imgur.com/JZySMYf.png
ROTO-20/100,Tarbok,Tarbok,Tarbok,Tarbok,,,roto,common,danian,Mandiblor,Mandiblor,"Waterproof 15.
Hive: Tarbok has an additional 15 Energy.","À Prova D'água 15.
Multidão: Tarbok tem 15 de Energia adicional.","""My only fear is that I have no fear."" — Tarbok","""Meu único medo é eu não ter medo."" — Tarbok",,,false,false,false,false,,"Keron Grant, David Curiel",20/100,false,85,45,55,50,55,1,1,1,0,0,https://i.imgur.com/LbVIM5R.png
ROTO-21/100,"Wamma, Hive Ordnance","Wamma, Artilharia da Multidão",Wamma,Wamma,Hive Ordnance, Artilharia da Multidão,roto,super rare,danian,Mandiblor,Mandiblor,"When a Mandiblor Creature Card is put into play from a general discard pile, put a Mugic counter on Wamma.
Battlegear equipped to Infected Creatures are not flipped face-up when those Creatures become engaged.","Quando um Mandiblor retornar de um Descarte para o jogo, ponha um :danianmugic: em Wamma.
Os Equipamentos de Criaturas Infectadas não são virados para cima quando essas Criaturas entram em combate.",,,,,false,false,false,false,,"Khary Randolph, Etienne St.Laurent",21/100,false,65,55,75,45,55,0,1,0,0,0,https://i.imgur.com/KVOBMIC.png
TOTT-22/100,Elhadd,Elhadd,Elhadd,Elhadd,,,tott,rare,danian,Mandiblor Scout,Mandiblor Explorador,"If Elhadd is in your general discard pile, Mandiblor Creatures you control have ""Outperform :courage:Courage 5.""","Se Elhadd estiver no seu Descarte, os Mandiblor que você controla têm ""Exceder  :courage:Coragem 5"".","To everyone's great surprise, it was Elhadd who discovered a link between the Kha'rall and their shards.","Para grande surpresa de todos, foi Elhadd quem descobriu uma ligação entre os Kha'rall e seus cacos.",,,false,false,false,false,,"Khary Randolph, Etienne St.Laurent",22/100,false,110,60,85,90,55,0,0,0,1,0,https://i.imgur.com/4KeR2HS.png
TOTT-23/100,Hiadrom,Hiadrom,Hiadrom,Hiadrom,,,tott,common,danian,Mandiblor Warrior,Mandiblor Guerreiro,Hive: Hiadrom has an additional 15 Energy and Creatures engaged with it have 15 less Energy.,Multidão: Hiadrom tem 15 de Energia adicional e as Criaturas em combate com ele têm 15 de Energia a menos.,"Hiadrom excavates a new area of the UnderWorld, searching for a new home for the Danians.","Hiadrom escava uma nova área do Submundo, em busca de um novo lar para os Danians.",,,false,false,false,true,,Imaginary Friends Studios,23/100,false,80,45,65,50,60,1,0,0,1,1,https://i.imgur.com/5EvAQF3.png
TOTT-24/100,Ivelaan,Ivelaan,Ivelaan,Ivelaan,,,tott,uncommon,danian,Mandiblor,Mandiblor,"If Ivelaan is in your general discard pile, Mandiblor Creatures you control have an additional 25 in all Disciplines.","Se Ivelaan estiver no seu Descarte, os Mandiblors que você controla têm 25 adicionais em todas as Disciplinas.","On his first venture into the OverWorld, Ivelaan discovered something that changed the course of Danian history forever.","Em sua primeira incursão no OutroMundo, Ivelaan descobriu algo que mudou o curso da história Danian para sempre.",,,false,false,false,false,,"Tim Kane, Axer",24/100,false,90,60,75,85,65,2,0,0,0,1,https://i.imgur.com/29dcf5I.png
TOTT-25/100,Makanaz,Makanaz,Makanaz,Makanaz,,,tott,common,danian,Mandiblor Warrior,Mandiblor Guerreiro,"If Makanaz is in your general discard pile, Mandiblor Creatures you control have an additional 15 Energy.","Se Makanaz estiver no seu Ddescarte, os Mandiblors que você controla têm 15 de Energia adicional.","""I pound and pummel with this arm while I slam and smash with the other... and I still have limbs to spare!""","""Eu golpeio e soco com este braço enquanto esmago e amasso com o outro... e ainda tenho membros de sobra!""",,,false,false,false,false,,"Khary Randolph, Etienne St.Laurent",25/100,false,85,100,60,85,70,0,1,0,1,0,https://i.imgur.com/gjyRuk0.png
TOTT-26/100,Neekwin,Neekwin,Neekwin,Neekwin,,,tott,rare,danian,Mandiblor Elementalist,Mandiblor Elementalista,"If Neekwin is unequipped, it has "":water:Water 5"" and ""Untargetable.""","Se Neekwin estiver desequipado, ele terá "":water:Água 5"" e ""Inalvejável"".","""The only battles the Danians ever lost were ones that I didn't fight."" — Neekwin","""As únicas batalhas que os Danians perderam foram aquelas em que eu não lutei."" — Neekwin",,,false,false,false,false,,"Khary Randolph, Axer",26/100,false,85,50,100,45,70,1,0,1,0,1,https://i.imgur.com/Ljlu9ys.png
TOTT-14/100,Topar,Topar,Topar,Topar,,,tott,ultra rare,danian,Mandiblor Muge,Mandiblor Mago,"At the beginning of your turn, Infect target Uninfected Creature.
When an Infected Danian Creature you control is targeted by a Mugic or ability, Uninfect that Creature and negate the Mugic or ability.","No início do seu turno, Infecte uma Criatura alvo não infectada.
Quando um Danian infectado que você controla for alvo de um Mugic ou habilidade, desinfecte-o e negue o Mugic ou habilidade.",,,,,false,false,false,false,,"Khary Randolph, Axer",14/100,false,80,55,55,40,50,2,0,0,0,0,https://i.imgur.com/RNH3rAe.png
TOTT-35/100,Vilrik Landfarer,Vilrik Landfarer,Vilrik Landfarer,Vilrik Landfarer,,,tott,super rare,danian,Mandiblor Minion Elementalist,Mandiblor Lacaio Elementalista,:danianmugic:: Target Elemental Attack loses all abilities.,:danianmugic:: O ataque elemental alvo perde todas as suas habilidades.,,,Sacrifice a Minion Creature: Reveal a new active Location.,Sacrifique uma Criatura Lacaio: Revele um novo local ativo.,true,false,false,false,,"Sanford Greene, Axer",35/100,false,55,45,80,50,40,2,0,0,0,0,https://i.imgur.com/4dRNpQ1.png
FUN-17/100,Elna,Elna,Elna,Elna,,,fun,super rare,danian,Mandiblor Muge,Mandiblor Mago,"If Elna is in your general discard pile, at the beginning of combat, activate Hive.","Se Elna estiver no seu Descarte, no início do combate, ative Multidão.",The Cothica binds us all: the living and breathing with the dead and decaying.,A Cothica une a todos: os vivos e respirando com os mortos e em decomposição.,,,false,false,false,false,,"Andrew Bradshaw, Etienne St.Laurent",17/100,false,95,65,55,55,70,1,0,0,1,0,https://i.imgur.com/6jrUY26.png
FUN-18/100,Glapaal,Glapaal,Glapaal,Glapaal,,,fun,common,danian,Mandiblor Muge,Mandiblor Mago,:danianmugic:: Heal 10 damage to target engaged Mipedian Creature and deal 10 damage to the opposing engaged Creature.,:danianmugic:: Cure 10 de dano ao Mipedian alvo em combate e cause 10 de dano à Criatura em combate do oponente.,"""Wamma says only fools rush into battle. In that case... call me a fool!?""","""Wamma diz que só os tolos se lançam na batalha. Nesse caso... podem me chamar de tolo!?""",,,false,false,false,false,,"Andrew Bradshaw, Reggie Butler",18/100,false,60,35,70,50,40,2,0,0,0,0,https://i.imgur.com/kcUwwuj.png
FUN-19/100,"Gorram, Danian General","Gorram, General Danian",Gorram,Gorram,Danian General, General Danian,fun,super rare,danian,Noble Elementalist,Nobre Elementalista,"While your general discard pile has:
An OverWorld Creature Card, your Creatures have "":water:Water 5.""
An UnderWorld Creature Card, your Creatures have "":fire:Fire 5.""
A Mipedian Creature Card, your Creatures have "":air:Air 5.""","Enquanto seu Descarte tiver:
Uma Criatura do OutroMundo, suas Criaturas têm "":water:Água 5.""
Uma Criatura do Submundo, suas Criaturas têm "":fire:Fogo 5.""
Um Mipedian, suas Criaturas têm "":air:Ar 5.""",,,,,false,false,true,false,,"Khary Randolph, Bob Rivard",19/100,false,95,60,85,45,35,0,0,0,0,0,https://i.imgur.com/x1o1bz3.png
FUN-20/100,"Kepiaan, Danian Lieutenant","Kepiaan, Tenente Danian",Kepiaan,Kepiaan,Danian Lieutenant, Tenente Danian,fun,rare,danian,Battlemaster,Mestre de Batalha,Kepiaan has an additional 10 Energy and 10 in all Disciplines for each Tribe you control.,Kepiaan possui 10 de Energia adicional e 10 em todas as Disciplinas para cada Tribo que você controla.,"Though hundreds of Danians perish to defeat a single Kha'rall, Kepiaan willingly accepts those losses.","Mesmo que centenas de Danians pereçam para derrotar um único Kha'rall, Kepiaan aceita essas perdas de bom grado.",,,false,false,false,false,,"Khary Randolph, Reggie Butler",20/100,false,50,50,50,50,45,0,0,0,0,1,https://i.imgur.com/mDMXijd.png
FUN-21/100,"Klencka, Avenger","Klencka, Vingador",Klencka,Klencka,Avenger, Vingador,fun,uncommon,danian,Mandiblor Warrior,Mandiblor Guerreiro,"While you control an OverWorld Creature, when Klencka deals damage with its first attack each combat, it gains Energy equal to the damage it dealt.","Enquanto você controlar uma Criatura do OutroMundo, quando Klencka causar dano com seu primeiro ataque em cada combate, ela ganhará Energia igual ao dano causado.",,,,,false,false,false,false,,"Khary Randolph, Emilio Lopez",21/100,false,100,70,70,50,55,0,0,0,1,1,https://i.imgur.com/BnpWSbC.png
FUN-22/100,"Lore, Ancestral Caller","Lore, Xamã Ancestral",Lore,Lore,Ancestral Caller, Xamã Ancestral,fun,ultra rare,danian,Muge,Mago,":danianmugic:: Deal 5 damage to the opposing engaged Creature and heal 5 damage to Lore.
If an opposing Creature would go to their general discard pile, remove it from the game and put a Mugic counter on Lore instead.",":danianmugic:: Cause 5 de dano à Criatura em combate do oponente e cure 5 de dano de Lore.
Se uma Criatura do oponente fosse para o Descarte, remova-a do jogo e coloque um :danianmugic: em Lore.",,,,,false,true,false,true,,"Khary Randolph, Etienne St.Laurent",22/100,false,110,50,70,40,60,3,0,0,1,0,https://i.imgur.com/e4tRWNI.png
FUN-23/100,Masilbaat,Masilbaat,Masilbaat,Masilbaat,,,fun,uncommon,danian,Battlemaster Muge,Mestre de Batalha Mago,"While you control an UnderWorld Creature, if Masilbaat would take damage from a Mugic or activated ability, it gains that amount of Energy instead.

","Enquanto você controlar uma Criatura do Submundo, se Masilbaat sofreria dano de um Mugic ou de uma habilidade ativada, em vez disso ele ganhará essa quantia em Energia.",,,,,false,false,false,false,,"Keron Grant, Etienne St.Laurent",23/100,false,80,55,65,40,55,1,1,0,1,0,https://i.imgur.com/t0BrrM6.png
FUN-24/100,Vunhra,Vunhra,Vunhra,Vunhra,,,fun,super rare,danian,Squadleader Minion,Líder de Esquadrão Lacaio,Non-Danian Creatures you control deal 5 additional attack damage to Infected Creatures.,Criaturas de outras tribos que você controla causam 5 de dano de ataque adicional a Criaturas Infectadas.,,,Creatures you control deal an additional 5 attack damage to Creatures that are a M'arrillian or a Minion.,As criaturas que você controla causam 5 de dano de ataque adicional às criaturas M'arrillian ou Lacaio.,true,true,false,false,,"Andrew Bradshaw, Jimmy Tran",24/100,false,55,55,90,35,45,2,0,0,1,0,https://i.imgur.com/VQmYf0b.png
AU-33/200,Ambolx,Ambolx,Ambolx,Ambolx,,,au,common,danian,Elementalist Muge,Elementalista Mago,Expend :water:Water: Infect target Creature.,Gaste :water:Água: Infecte a Criatura alvo.,"Ambolx had his eyes set on a mysterious Danian project northwest of Mount Pillar, when he suddenly was moved to the Citadel Grounds.","Ambolx estava de olho em um misterioso projeto Danian a noroeste da Colina de Pilares, quando foi repentinamente transferido para a Cidadela.",,,false,false,false,false,,"Adrian Barrios, Reggie Butler",33/200,false,70,50,90,50,45,2,0,0,0,1,https://i.imgur.com/fx3zLhX.png
AU-34/200,Gareep,Gareep,Gareep,Gareep,,,au,common,danian,Muge,Mago,":danianmugic:: Activate Hive.
The first time a Creature you control is put into your general discard pile each turn, put a Mugic counter on Gareep.",":danianmugic:: Ative Multidão.
Na primeira vez de cada turno que uma criatura que você controla for colocada no Descarte, coloque um :danianmugic: em Gareep.",,,,,false,false,false,false,,"Andrew Bradshaw, Anthony Washington",34/200,false,80,60,80,40,45,2,0,0,1,0,https://i.imgur.com/Z7bSZEo.png
AU-35/200,Ghundac,Ghundac,Ghundac,Ghundac,,,au,rare,danian,Squadleader Scout,Líder de Esquadrão Explorador,"Hive: Ghundac has ""Range"" and ""Swift 3.""","Multidão: Ghundac tem ""Alcance"" e ""Ágil 3"".",Ghundac is one of Oipoint's officers and was assigned as Tharc's personal guard during the translation of the Cothica tablet.,Ghundac é um dos oficiais de Oipoint e foi designado guarda pessoal de Tharc durante a tradução da tábua da Cothica.,,,false,false,false,false,,"Adrian Barrios, Anthony Washington",35/200,false,90,50,50,90,55,1,0,1,1,0,https://i.imgur.com/g9E41ja.jpeg
AU-36/200,"Hiadrom, Rock Ripper","Hiadrom, Estripador de Rochas",Hiadrom,Hiadrom,Rock Ripper, Estripador de Rochas,au,common,danian,Mandiblor Warrior,Mandiblor Guerreiro,Expend :earth:Earth: Hiadrom gains 20 Energy.,Gaste :earth:Terra: Hiadrom ganha 20 de Energia.,"The minerals and metals contained in the ore of the Citadel Grounds beckoned Hiadrom to them, and left the excavation of a new Danian home for another day.","Os minerais e metais contidos nos minérios da Cidadela atraíram Hiadrom, deixando a escavação de um novo lar Danian para outro dia.",,,false,false,false,false,,"Andrew Bradshaw, Reggie Butler",36/200,false,85,70,60,40,55,0,0,0,1,0,https://i.imgur.com/caoxb1k.png
